DATE,AREA,SRC_NUCL,SRC_BCOAL,SRC_HCOAL,SRC_OIL,SRC_LNG,SRC_PUMP,SRC_FUELCELL,SRC_COALGAS,SRC_SOLAR,SRC_WIND,SRC_WATER,SRC_SEA,SRC_BIO,SRC_WASTE,SRC_RECYCLE_SUM,SRC_OTHER,SRC_ALL,RECYCLE_PERCENT
20-11-01,소계,23250,36453.382,400,2246.962,41169.767,4700,605.014,346.33,14014.96907,1621.6024,1805.4114,255.5,1317.388,0,19966.21487,423.094,128609.4199,15.52469087
20-10-01,서울,0,0,0,0,802.346,0,67.8,0,40.356661,0,0.316,0,6.865,0,115.337661,27.95,945.633661,12.196865
20-10-01,부산,4550,19,0,0,1845.836,0,37.6,0,110.059866,9.758,0.01,0,6.69,0,164.117866,33.9,6612.853866,2.481800888
20-10-01,대구,0,72.9,0,43.5,370.7,0,1.197,0,79.661153,0,3.56,0,4.5,0,88.918153,9.9,585.918153,15.17586587
20-10-01,인천,0,5080,0,36.23,8576.747,0,153.44,0,80.799946,49,12.599,0,73.63,0,369.468946,2.98,14065.42595,2.626788178
20-10-01,광주,0,0,0,0,115.246,0,0,0,186.66438,0,1.83,0,2.12,0,190.61438,4.36,310.22038,61.44482835
20-10-01,대전,0,0,0,88,48.3,0,0.9,0,32.056316,0,0,0,0.099,0,33.055316,0,169.355316,19.51832206
20-10-01,울산,2800,0,0,1200,2514.7,0,9.938,0,54.685052,1.65,0.3,0,0,0,66.573052,18.2,6599.473052,1.008763146
20-10-01,경기,0,246.855,0,43.65,17580.167,400,200.11,0,839.467942,5.326,276.118,254,59.204,0,1634.225942,64.954,19969.85194,8.18346549
20-10-01,강원,0,3234,400,0,1279.2,1000,15.096,0,1071.573514,390.948,519.993,0,358.515,0,2356.125514,13.39,8282.715514,28.44629289
20-10-01,충북,0,0,0,58.3,0,0,0,0,738.701798,0,514.004,0,2.54,0,1255.245798,49.907,1363.452798,92.06375166
20-10-01,충남,0,18228.058,0,469.87,3713.45,0,66.32,346.33,1846.477916,2,32.829,0,348.33,0,2642.286916,9.28,25062.94492,10.54260353
20-10-01,전북,0,695.369,0,7,718.4,600,5.85,0,2476.58125,79.5,80.037,0,69.703,0,2711.67125,68.695,4801.13525,56.47979298
20-10-01,전남,5900,1481.1,0,21.69,2378.9,0,35.08,0,3166.266067,318.975,39.255,1,4.627,0,3565.203067,53.47,13400.36307,26.60527218
20-10-01,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,1662.798028,421.16,179.965,0,3.5,0,2273.301028,38.935,14248.43603,15.95474074
20-10-01,경남,0,7240,0,27.15,0,1300,2.715,0,938.178077,48.586,141.469,0,14.476,0,1145.424077,4.323,9716.897077,11.7879614
20-10-01,제주,0,0,0,86.827,333.734,0,0,0,374.531363,294.6,0.8164,0.5,357.139,0,1027.586763,19.2,1467.347763,70.03021294
20-10-01,세종,0,0,0,0,530.441,0,5.28,0,48.792255,0,2.31,0,5,0,61.382255,3.25,595.073255,10.31507541
20-10-01,소계,23250,36453.382,400,2100.717,41169.767,4700,607.204,346.33,13747.65158,1621.503,1805.4114,255.5,1316.938,0,19700.53798,422.694,128197.098,15.36738217
20-09-01,서울,0,0,0,0,802.346,0,67.8,0,40.371661,0,0.416,0,6.865,0,115.452661,18.45,936.248661,12.33141
20-09-01,부산,4550,19,0,0,1845.836,0,37.6,0,109.451866,9.758,0.01,0,6.69,0,163.509866,33.9,6612.245866,2.472834031
20-09-01,대구,0,72.9,0,43.5,370.7,0,1.197,0,78.755873,0,3.56,0,4.5,0,88.012873,9.9,585.012873,15.0446045
20-09-01,인천,0,5080,0,36.23,8576.747,0,153.44,0,80.795986,49,12.599,0,73.63,0,369.464986,2.98,14065.42199,2.626760764
20-09-01,광주,0,0,0,0,115.246,0,0,0,185.76738,0,1.83,0,2.12,0,189.71738,4.36,309.32338,61.33302306
20-09-01,대전,0,0,0,88,48.3,0,0.9,0,31.996316,0,0,0,0.099,0,32.995316,0,169.295316,19.48979852
20-09-01,울산,2800,0,0,1200,2514.7,0,8.938,0,54.501052,1.65,0.3,0,0,0,65.389052,18.2,6598.289052,0.991000114
20-09-01,경기,0,246.855,0,43.65,17580.167,400,200.11,0,818.844733,5.326,276.118,254,59.204,0,1613.602733,64.954,19949.22873,8.088546954
20-09-01,강원,0,3234,400,0,1279.2,1000,15.096,0,1030.54495,390.948,519.993,0,358.515,0,2315.09695,13.39,8241.68695,28.09008597
20-09-01,충북,0,0,0,58.3,0,0,0,0,726.184151,0,514.004,0,2.54,0,1242.728151,49.907,1350.935151,91.99021508
20-09-01,충남,0,18228.058,0,469.87,3713.45,0,66.32,346.33,1808.282015,2,32.829,0,248.33,0,2504.091015,809.28,25724.74902,9.734170831
20-09-01,전북,0,695.369,0,7,718.4,600,5.85,0,2415.957177,79.5,80.037,0,69.703,0,2651.047177,68.695,4740.511177,55.92323439
20-09-01,전남,5900,1481.1,0,21.69,2378.9,0,35.08,0,3103.900207,318.975,39.255,1,4.927,0,3503.137207,53.47,13338.29721,26.26375131
20-09-01,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,1625.566078,421.16,179.965,0,3.5,0,2236.069078,38.935,14211.20408,15.73455047
20-09-01,경남,0,7240,0,27.15,0,1300,2.715,0,908.411157,48.586,141.469,0,14.476,0,1115.657157,4.323,9687.130157,11.51690066
20-09-01,제주,0,0,0,86.827,333.734,0,0,0,355.131248,294.6,0.8164,0.5,357.139,0,1008.186648,19.2,1447.947648,69.62866713
20-09-01,세종,0,0,0,0,530.441,0,5.28,0,47.848255,0,2.31,0,5,0,60.438255,3.25,594.129255,10.17257684
20-09-01,소계,23250,36453.382,400,2100.717,41169.767,4700,606.204,346.33,13422.31011,1621.503,1805.5114,255.5,1217.238,0,19274.59651,1213.194,128561.6565,14.99249234
20-08-01,서울,0,0,0,0,802.346,0,61.8,0,39.717661,0,0.416,0,6.865,0,108.798661,18.45,929.594661,11.70388187
20-08-01,부산,4550,19,0,0,1845.836,0,37.6,0,108.109566,9.758,0.01,0,6.69,0,162.167566,33.9,6610.903566,2.453031789
20-08-01,대구,0,72.9,0,43.5,370.7,0,11.497,0,77.998033,0,3.56,0,4.5,0,97.555033,9.9,594.555033,16.40807454
20-08-01,인천,0,5080,0,36.23,8576.747,0,133.64,0,80.159986,49,12.599,0,73.63,0,349.028986,2.98,14044.98599,2.48507892
20-08-01,광주,0,0,0,0,115.246,0,0,0,184.08788,0,1.83,0,2.12,0,188.03788,4.36,307.64388,61.12193098
20-08-01,대전,0,0,0,88,48.3,0,0.9,0,31.534316,0,0,0,0.099,0,32.533316,0,168.833316,19.26948826
20-08-01,울산,2800,0,0,1200,2514.7,0,4.738,0,53.413502,1.65,0.3,0,0,0,60.101502,18.2,6593.001502,0.911595454
20-08-01,경기,0,246.855,0,43.65,17580.167,400,200.11,0,800.033374,5.326,276.118,254,58.709,0,1594.296374,64.954,19929.92237,7.999511208
20-08-01,강원,0,3234,400,0,1279.2,1000,0.096,0,1031.37595,347.748,519.993,0,358.515,0,2257.72795,13.39,8184.31795,27.58602444
20-08-01,충북,0,0,0,58.3,0,0,0,0,712.666966,0,514.004,0,2.54,0,1229.210966,49.907,1337.417966,91.90926077
20-08-01,충남,0,18228.058,0,469.87,3713.45,0,66.32,346.33,1781.036415,2,32.829,0,143.33,0,2371.845415,809.28,25592.50341,9.267735073
20-08-01,전북,0,695.369,0,7,718.4,600,5.85,0,2355.462873,79.5,80.037,0,68.705,0,2589.554873,68.695,4679.018873,55.34397153
20-08-01,전남,5900,1481.1,0,21.69,2378.9,0,25.4,0,2997.974775,318.975,39.255,1,4.927,0,3387.531775,53.47,13222.69177,25.61907842
20-08-01,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,1596.661908,421.16,179.965,0,3.5,0,2207.164908,38.935,14182.29991,15.56281366
20-08-01,경남,0,7240,0,27.15,0,1300,2.715,0,888.065787,48.586,141.469,0,14.476,0,1095.311787,4.323,9666.784787,11.33067314
20-08-01,제주,0,0,0,86.827,333.734,0,0,0,346.443128,294.6,0.8164,0.5,357.139,0,999.498528,19.2,1439.259528,69.44532995
20-08-01,세종,0,0,0,0,530.441,0,5.28,0,47.655255,0,2.31,0,5,0,60.245255,3.25,593.936255,10.14338736
20-08-01,소계,23250,36453.382,400,2100.717,41169.767,4700,561.824,346.33,13132.39738,1578.303,1805.5114,255.5,1110.745,0,18790.61078,1213.194,128077.6708,14.6712621
20-07-01,서울,0,0,0,0,802.346,0,61.8,0,39.544661,0,0.416,0,6.865,0,108.625661,18.45,929.421661,11.68744667
20-07-01,부산,4550,19,0,0,1845.836,0,37.6,0,107.947566,9.758,0.01,0,6.69,0,162.005566,33.9,6610.741566,2.450641345
20-07-01,대구,0,72.9,0,43.5,370.7,0,11.497,0,77.602583,0,3.56,0,4.5,0,97.159583,9.9,594.159583,16.35243894
20-07-01,인천,0,5080,0,36.23,8576.747,0,115.6,0,79.999986,49,12.599,0,73.63,0,330.828986,2.98,14026.78599,2.358551605
20-07-01,광주,0,0,0,0,115.246,0,0,0,183.25195,0,1.83,0,2.12,0,187.20195,4.36,306.80795,61.01600366
20-07-01,대전,0,0,0,88,48.3,0,0.9,0,31.516316,0,0,0,0.099,0,32.515316,0,168.815316,19.26088033
20-07-01,울산,2800,0,0,1200,2514.7,0,4.738,0,51.717502,1.65,0.3,0,0,0,58.405502,18.2,6591.305502,0.88609915
20-07-01,경기,0,246.855,0,43.65,17580.167,400,192.01,0,785.909025,5.326,276.118,254,58.709,0,1572.072025,64.954,19907.69802,7.896804658
20-07-01,강원,0,3234,400,0,1279.2,1000,0.096,0,1017.516595,347.847,519.993,0,358.515,0,2243.967595,13.39,8170.557595,27.46406924
20-07-01,충북,0,0,0,58.3,0,0,0,0,698.822295,0,514.004,0,2.54,0,1215.366295,49.907,1323.573295,91.82463106
20-07-01,충남,0,18228.058,0,469.87,3713.45,0,66.32,346.33,1752.769296,2,32.829,0,143.33,0,2343.578296,809.28,25564.2363,9.167409771
20-07-01,전북,0,695.369,0,7,718.4,600,5.64,0,2301.736016,79.5,80.037,0,68.705,0,2535.618016,68.695,4625.082016,54.82320113
20-07-01,전남,5900,1481.1,0,21.69,2378.9,0,25.4,0,2952.083646,318.975,39.255,1,4.74,0,3341.453646,53.47,13176.61365,25.3589711
20-07-01,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,1577.042378,421.16,179.965,0,3.5,0,2187.545378,38.935,14162.68038,15.44584302
20-07-01,경남,0,7240,0,27.15,0,1300,2.715,0,864.794982,48.586,141.469,0,14.476,0,1072.040982,4.323,9643.513982,11.1167048
20-07-01,제주,0,0,0,86.827,333.734,0,0,0,333.372298,291.6,0.5294,0.5,357.139,0,983.140698,19.2,1422.901698,69.09407019
20-07-01,세종,0,0,0,0,530.441,0,5.28,0,47.571255,0,2.31,0,5,0,60.161255,3.25,593.852255,10.1306772
20-07-01,소계,23250,36453.382,400,2100.717,41169.767,4700,535.474,346.33,12903.19835,1575.402,1805.2244,255.5,1110.558,0,18531.68675,1213.194,127818.7468,14.49841062
20-06-01,서울,0,0,0,0,802.346,0,61.8,0,39.332661,0,0.416,0,6.865,0,108.413661,18.45,929.209661,11.66729809
20-06-01,부산,4550,19,0,0,1845.836,0,37.6,0,106.281846,9.758,0.01,0,6.69,0,160.339846,33.9,6609.075846,2.426055469
20-06-01,대구,0,72.9,0,43.5,370.7,0,11.497,0,77.224303,0,3.56,0,4.5,0,96.781303,0,583.881303,16.57550987
20-06-01,인천,0,5080,0,36.23,8576.747,0,115.6,0,76.797646,49,12.599,0,73.63,0,327.626646,2.98,14023.58365,2.3362548
20-06-01,광주,0,0,0,0,115.246,0,0,0,181.149111,0,1.83,0,2.12,0,185.099111,4.36,304.705111,60.74696627
20-06-01,대전,0,0,0,88,48.3,0,0.9,0,31.405316,0,0,0,0.099,0,32.404316,0,168.704316,19.20775755
20-06-01,울산,2800,0,0,1200,2514.7,0,4.738,0,49.721732,1.65,0.3,0,0,0,56.409732,18.2,6589.309732,0.856079533
20-06-01,경기,0,246.855,0,43.65,17580.167,400,192.01,0,771.263625,5.326,276.118,254,58.709,0,1557.426625,64.954,19893.05262,7.828997662
20-06-01,강원,0,3234,600,0,1279.2,1000,0.096,0,969.734198,347.847,519.993,0,157.67,0,1995.340198,13.39,8121.930198,24.56731527
20-06-01,충북,0,0,0,58.3,0,0,0,0,684.301384,0,514.004,0,2.54,0,1200.845384,49.907,1309.052384,91.73394424
20-06-01,충남,0,18228.058,0,469.87,3713.45,0,66.32,346.33,1705.011428,2,32.829,0,143.33,0,2295.820428,809.28,25516.47843,8.997403127
20-06-01,전북,0,695.369,0,7,718.4,600,5.64,0,2215.014417,79.5,80.037,0,68.705,0,2448.896417,68.695,4538.360417,53.95993689
20-06-01,전남,5900,1481.1,0,21.69,2378.9,0,25.4,0,2814.779357,318.975,39.255,1,4.74,0,3204.149357,53.47,13039.30936,24.57299899
20-06-01,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,1512.462353,409.61,179.965,0,3.5,0,2111.415353,38.935,14086.55035,14.98887449
20-06-01,경남,0,7240,0,27.15,0,1300,2.715,0,834.412652,48.586,141.469,0,14.476,0,1041.658652,4.323,9613.131652,10.83578889
20-06-01,제주,0,0,0,86.827,333.734,0,0,0,328.530003,291.6,0.5294,0.5,357.139,0,978.298403,19.2,1418.059403,68.98853468
20-06-01,세종,0,0,0,0,530.441,0,5.28,0,47.251255,0,2.31,0,5,0,59.841255,3.25,593.532255,10.0822246
20-06-01,소계,23250,36453.382,600,2100.717,41169.767,4700,535.474,346.33,12444.67329,1563.852,1805.2244,255.5,909.713,0,17860.76669,1203.294,127337.9267,14.02627414
20-05-01,서울,0,0,0,0,802.346,0,61.8,0,37.958661,0,0.416,0,6.865,0,107.039661,18.45,927.835661,11.53648922
20-05-01,부산,4550,19,0,0,1845.836,0,37.6,0,101.782346,9.758,0.01,0,5.29,0,154.440346,33.9,6603.176346,2.338879623
20-05-01,대구,0,72.9,0,43.5,370.7,0,11.497,0,75.846493,0,3.56,0,4.5,0,95.403493,0,582.503493,16.37818385
20-05-01,인천,0,5080,0,36.23,8576.747,0,115.6,0,76.711646,49,12.599,0,73.63,0,327.540646,2.98,14023.49765,2.33565587
20-05-01,광주,0,0,0,0,115.246,0,0,0,179.812911,0,1.83,0,2.12,0,183.762911,4.36,303.368911,60.57407478
20-05-01,대전,0,0,0,88,48.3,0,0.9,0,30.309596,0,0,0,0.099,0,31.308596,0,167.608596,18.67958849
20-05-01,울산,2800,0,0,1200,2514.7,0,3.74,0,49.595732,1.65,0.3,0,0,0,55.285732,18.2,6588.185732,0.839164745
20-05-01,경기,0,246.855,0,43.65,17580.167,400,192.01,0,753.261425,5.326,276.118,254,58.709,0,1539.424425,64.954,19875.05042,7.745512047
20-05-01,강원,0,3234,600,0,1279.2,1000,0.096,0,934.947421,347.847,519.993,0,157.67,0,1960.553421,13.39,8087.143421,24.24284224
20-05-01,충북,0,0,0,58.3,0,0,0,0,656.815486,0,514.004,0,2.54,0,1173.359486,49.907,1281.566486,91.55666123
20-05-01,충남,0,18228.058,0,469.87,3713.45,0,66.32,346.33,1621.434632,2,32.829,0,143.33,0,2212.243632,809.28,25432.90163,8.698353275
20-05-01,전북,0,695.369,0,7,718.4,600,5.64,0,2143.854612,79.5,80.037,0,68.705,0,2377.736612,68.695,4467.200612,53.22654652
20-05-01,전남,5900,1481.1,0,21.69,2378.9,0,25.4,0,2591.760657,318.975,39.255,1,4.738,0,2981.128657,53.47,12816.28866,23.26046749
20-05-01,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,1472.687195,409.61,179.965,0,3.5,0,2071.640195,38.935,14046.7752,14.74815512
20-05-01,경남,0,7240,0,27.15,0,1300,2.715,0,821.973102,48.586,141.469,0,14.476,0,1029.219102,4.323,9600.692102,10.72025945
20-05-01,제주,0,0,0,86.827,333.734,0,0,0,314.928093,290.19,0.5294,0.5,357.139,0,963.286493,19.2,1403.047493,68.65672743
20-05-01,세종,0,0,0,0,530.441,0,5.28,0,44.654155,0,2.31,0,5,0,57.244155,3.25,590.935155,9.687045104
20-05-01,소계,23250,36453.382,600,2100.717,41169.767,4700,534.476,346.33,11908.33416,1562.442,1805.2244,255.5,908.311,0,17320.61756,1203.294,126797.7776,13.66003245
20-04-01,서울,0,0,0,0,802.346,0,42,0,37.541661,0,0.416,0,6.865,0,86.822661,18.45,907.618661,9.565984563
20-04-01,부산,4550,19,0,0,1845.836,0,37.6,0,100.301346,9.758,0.01,0,5.29,0,152.959346,33.9,6601.695346,2.316970687
20-04-01,대구,0,72.9,0,43.5,370.7,0,11.497,0,73.842905,0,3.56,0,4.5,0,93.399905,0,580.499905,16.08956422
20-04-01,인천,0,5080,0,36.23,8576.747,0,115.16,0,74.203466,49,12.599,0,73.63,0,324.592466,2.98,14020.54947,2.315119438
20-04-01,광주,0,0,0,0,115.246,0,0,0,177.980221,0,1.83,0,2.12,0,181.930221,1.26,298.436221,60.96117301
20-04-01,대전,0,0,0,88,48.3,0,0.9,0,30.132596,0,0,0,0.099,0,31.131596,0,167.431596,18.59362076
20-04-01,울산,2800,0,0,1200,2514.7,0,3.74,0,45.548972,1.65,0.3,0,0,0,51.238972,18.2,6584.138972,0.778218264
20-04-01,경기,0,246.855,0,43.65,17580.167,400,172.21,0,722.15432,5.326,276.064,254,58.709,0,1488.46332,52.054,19811.18932,7.513245651
20-04-01,강원,0,3234,600,0,1279.2,1000,0.096,0,896.014238,347.847,519.993,0,157.67,0,1921.620238,13.39,8048.210238,23.87636731
20-04-01,충북,0,0,0,58.3,0,0,0,0,625.703318,0,514.004,0,2.54,0,1142.247318,49.907,1250.454318,91.34658512
20-04-01,충남,0,18228.058,0,469.87,3713.45,0,66.32,346.33,1567.726268,2,32.829,0,143.33,0,2158.535268,809.28,25379.19327,8.505137438
20-04-01,전북,0,695.369,0,7,718.4,600,5.64,0,2058.828544,79.5,77.907,0,68.705,0,2290.580544,68.695,4380.044544,52.29582761
20-04-01,전남,5900,1481.1,0,21.69,2378.9,0,25.4,0,2486.341338,318.975,39.255,1,4.738,0,2875.709338,53.47,12710.86934,22.62401777
20-04-01,경북,10000,156.1,0,18.5,361.6,1400,3.478,0,1421.443905,409.61,179.965,0,3.5,0,2017.996905,38.935,13993.13191,14.4213384
20-04-01,경남,0,7240,0,27.15,0,1300,0.315,0,786.758983,48.586,141.469,0,5.071,0,982.199983,4.323,9553.672983,10.2808625
20-04-01,제주,0,0,0,86.827,333.734,0,0,0,299.818313,290.19,0.5294,0.5,357.139,0,948.176713,19.2,1387.937713,68.31550898
20-04-01,세종,0,0,0,0,530.441,0,5.28,0,40.680405,0,2.31,0,5,0,53.270405,3.25,586.961405,9.075623124
20-04-01,소계,23250,36453.382,600,2100.717,41169.767,4700,489.636,346.33,11445.0208,1562.442,1803.0404,255.5,898.906,0,16800.8752,1187.294,126262.0352,13.30635545
20-03-01,서울,0,0,0,0,802.346,0,42,0,38.575642,0,0.416,0,6.865,0,87.856642,18.45,908.652642,9.668891933
20-03-01,부산,4550,19,0,0,1845.836,0,37.6,0,98.261901,9.758,0.065,0,5.29,0,150.974901,33.9,6599.710901,2.287598703
20-03-01,대구,0,72.9,0,43.5,370.7,0,11.497,0,74.369603,0,3.56,0,4.5,0,93.926603,0,581.026603,16.16562865
20-03-01,인천,0,5080,0,36.23,8576.747,0,115.16,0,77.863385,49,12.599,0,73.63,0,328.252385,2.98,14024.20939,2.340612408
20-03-01,광주,0,0,0,0,115.246,0,0,0,173.713897,0,1.83,0,2.12,0,177.663897,1.26,294.169897,60.39499582
20-03-01,대전,0,0,0,88,48.3,0,0.9,0,30.627756,0,0,0,0.099,0,31.626756,4,171.926756,18.39548232
20-03-01,울산,2800,0,0,1200,2514.7,0,3.74,0,46.661972,1.65,0.3,0,0,0,52.351972,18.2,6585.251972,0.794988137
20-03-01,경기,0,246.855,0,43.65,17580.167,400,172.21,0,711.133594,5.326,276.064,254,58.909,0,1477.642594,52.054,19800.36859,7.462702459
20-03-01,강원,0,3234,600,0,1279.2,1000,0.096,0,874.382058,347.847,519.993,0,157.67,0,1899.988058,13.888,8027.076058,23.66974032
20-03-01,충북,0,0,0,58.3,0,0,0,0,615.036524,0,514.004,0,2.54,0,1131.580524,50.807,1240.687524,91.2059243
20-03-01,충남,0,18228.058,0,469.87,3713.45,0,66.62,346.33,1516.355354,2.02,32.829,0,143.33,0,2107.484354,809.28,25328.14235,8.320722162
20-03-01,전북,0,695.369,0,7,718.4,600,5.64,0,2012.021404,28.5,78.005,0,68.705,0,2192.871404,70.295,4283.935404,51.18824625
20-03-01,전남,5900,1481.1,0,21.69,2378.9,0,25.4,0,2341.450488,318.975,39.255,1,4.738,0,2730.818488,53.47,12565.97849,21.73184118
20-03-01,경북,10000,144.5,0,30.1,361.6,1400,3.478,0,1384.8001,409.61,179.955,0,3.5,0,1981.3431,38.935,13956.4781,14.19658374
20-03-01,경남,0,7240,0,27.15,0,1300,0.105,0,776.5829,48.586,141.389,0,5.521,0,972.1839,7.623,9546.9569,10.18318099
20-03-01,제주,0,0,0,86.827,333.734,0,0,0,297.166923,290.2894,0.5294,0.5,357.139,0,945.624723,19.2,1385.385723,68.25714365
20-03-01,세종,0,0,0,0,530.441,0,5.25,0,41.144705,0,2.31,0,5,0,53.704705,3.25,587.395705,9.142849453
20-03-01,소계,23250,36441.782,600,2112.317,41169.767,4700,489.696,346.33,11110.14821,1511.5614,1803.1034,255.5,899.556,0,16415.89501,1197.592,125887.353,13.0401463
20-02-01,서울,0,0,0,0,802.346,0,42,0,38.575642,0,0.416,0,6.865,0,87.856642,18.45,908.652642,9.668891933
20-02-01,부산,4550,19,0,0,1845.836,0,37.6,0,98.261901,9.758,0.065,0,5.29,0,150.974901,33.9,6599.710901,2.287598703
20-02-01,대구,0,72.9,0,43.5,370.7,0,11.497,0,74.369603,0,3.56,0,4.5,0,93.926603,0,581.026603,16.16562865
20-02-01,인천,0,5080,0,36.23,8576.747,0,115.16,0,77.863385,49,12.599,0,73.63,0,328.252385,2.98,14024.20939,2.340612408
20-02-01,광주,0,0,0,0,115.246,0,0,0,173.713897,0,1.83,0,2.12,0,177.663897,1.26,294.169897,60.39499582
20-02-01,대전,0,0,0,88,48.3,0,0.9,0,30.627756,0,0,0,0.099,0,31.626756,4,171.926756,18.39548232
20-02-01,울산,2800,0,0,1200,2514.7,0,3.74,0,46.661972,1.65,0.3,0,0,0,52.351972,18.2,6585.251972,0.794988137
20-02-01,경기,0,246.855,0,43.65,17580.167,400,172.21,0,711.133594,5.326,276.064,254,58.909,0,1477.642594,52.054,19800.36859,7.462702459
20-02-01,강원,0,3234,600,0,1279.2,1000,0.096,0,874.382058,347.847,519.993,0,157.67,0,1899.988058,13.888,8027.076058,23.66974032
20-02-01,충북,0,0,0,58.3,0,0,0,0,615.036524,0,514.004,0,2.54,0,1131.580524,50.807,1240.687524,91.2059243
20-02-01,충남,0,18228.058,0,469.87,3713.45,0,66.62,346.33,1516.355354,2.02,32.829,0,143.33,0,2107.484354,809.28,25328.14235,8.320722162
20-02-01,전북,0,695.369,0,7,718.4,600,5.64,0,2012.021404,28.5,78.005,0,68.705,0,2192.871404,70.295,4283.935404,51.18824625
20-02-01,전남,5900,1481.1,0,21.69,2378.9,0,25.4,0,2341.450488,318.975,39.255,1,4.738,0,2730.818488,53.47,12565.97849,21.73184118
20-02-01,경북,10000,144.5,0,30.1,361.6,1400,3.478,0,1384.8001,409.61,179.955,0,3.5,0,1981.3431,38.935,13956.4781,14.19658374
20-02-01,경남,0,7240,0,27.15,0,1300,0.105,0,776.5829,48.586,141.389,0,5.521,0,972.1839,7.623,9546.9569,10.18318099
20-02-01,제주,0,0,0,86.827,333.734,0,0,0,297.166923,290.2894,0.5294,0.5,357.139,0,945.624723,19.2,1385.385723,68.25714365
20-02-01,세종,0,0,0,0,530.441,0,5.25,0,41.144705,0,2.31,0,5,0,53.704705,3.25,587.395705,9.142849453
20-02-01,소계,23250,36441.782,600,2112.317,41169.767,4700,489.696,346.33,11110.14821,1511.5614,1803.1034,255.5,899.556,0,16415.89501,1197.592,125887.353,13.0401463
20-01-01,서울,0,0,0,0,802.346,0,42,0,38.391642,0,0.416,0,6.865,0,87.672642,18.45,908.468642,9.650596393
20-01-01,부산,4550,19,0,0,1845.836,0,37.6,0,96.833901,9.758,0.065,0,5.29,0,149.546901,33.9,6598.282901,2.266451791
20-01-01,대구,0,72.9,0,43.5,370.7,0,11.497,0,74.048003,0,3.56,0,4.5,0,93.605003,0,580.705003,16.11920037
20-01-01,인천,0,5080,0,36.23,8576.747,0,99.32,0,76.058385,49,12.599,0,73.63,0,310.607385,2.98,14006.56439,2.217584387
20-01-01,광주,0,0,0,0,115.246,0,0,0,172.154528,0,1.83,0,2.12,0,176.104528,1.26,292.610528,60.18393433
20-01-01,대전,0,0,0,88,48.3,0,0.9,0,30.569756,0,0,0,0.099,0,31.568756,4,171.868756,18.3679435
20-01-01,울산,2800,0,0,1200,2514.7,0,3.24,0,43.115212,1.65,0.3,0,0,0,48.305212,18.2,6581.205212,0.733987324
20-01-01,경기,0,246.855,0,43.65,17580.167,400,172.21,0,688.806916,5.326,276.064,254,58.909,0,1455.315916,52.054,19778.04192,7.35824063
20-01-01,강원,0,3234,600,0,1279.2,1000,0.096,0,828.712644,347.847,519.993,0,157.67,0,1854.318644,13.888,7981.406644,23.23298043
20-01-01,충북,0,0,0,58.3,0,0,0,0,589.043453,0,514.004,0,2.635,0,1105.682453,50.807,1214.789453,91.01844359
20-01-01,충남,0,18228.058,0,469.87,3713.45,0,66.62,346.33,1436.121328,2.02,32.829,0,143.33,0,2027.250328,809.28,25247.90833,8.029379312
20-01-01,전북,0,695.369,0,7,718.4,600,5.64,0,1921.717818,28.5,78.005,0,68.705,0,2102.567818,70.295,4193.631818,50.13715818
20-01-01,전남,5900,1481.1,0,21.69,2378.9,0,25.4,0,2225.433737,318.975,39.255,1,4.738,0,2614.801737,53.47,12449.96174,21.00248814
20-01-01,경북,10000,144.5,0,30.1,361.6,1400,3.478,0,1323.898222,409.61,179.955,0,3.5,0,1920.441222,38.935,13895.57622,13.82052238
20-01-01,경남,0,7240,0,27.15,0,1300,0.105,0,745.952045,48.586,141.389,0,5.521,0,941.553045,7.623,9516.326045,9.894081398
20-01-01,제주,0,0,0,86.827,333.734,0,0,0,289.680953,290.2894,0.5294,0.5,357.139,0,938.138753,0,1358.699753,69.04680382
20-01-01,세종,0,0,0,0,530.441,0,0,0,41.046155,0,2.31,0,5,0,48.356155,3.25,582.047155,8.307944569
20-01-01,소계,23250,36441.782,600,2112.317,41169.767,4700,468.106,346.33,10621.5847,1511.5614,1803.1034,255.5,899.651,0,15905.8365,1178.392,125358.0945,12.68832026
19-12-01,서울,0,0,0,0,802.346,0,42,0,38.391642,0,0.416,0,6.865,0,87.672642,18.45,908.468642,9.650596393
19-12-01,부산,4550,19,0,0,1845.836,0,37.6,0,96.833901,9.758,0.065,0,5.29,0,149.546901,33.9,6598.282901,2.266451791
19-12-01,대구,0,72.9,0,43.5,370.7,0,11.497,0,74.048003,0,3.56,0,4.5,0,93.605003,0,580.705003,16.11920037
19-12-01,인천,0,5080,0,36.23,8576.747,0,95.36,0,75.455835,49,12.599,0,73.63,0,306.044835,2.98,14002.00183,2.185722003
19-12-01,광주,0,0,0,0,115.246,0,0,0,172.154528,0,1.83,0,2.12,0,176.104528,1.26,292.610528,60.18393433
19-12-01,대전,0,0,0,88,48.3,0,0.9,0,31.564756,0,0,0,0.099,0,32.563756,4,172.863756,18.83781583
19-12-01,울산,2800,0,0,1200,2514.7,0,3.24,0,43.115212,1.65,0.3,0,0,0,48.305212,18.2,6581.205212,0.733987324
